FantasyPoints,Date,Name,Salary,Position,Home
47.4,20151118,Jokic Nikola,3500,C,A
46.2,20151118,Duncan Tim,6800,C,H
43.4,20151118,Towns Karl-Anthony,6800,C,A
39.9,20151118,Cousins DeMarcus,10700,C,A
39.8,20151118,Kanter Enes,6000,C,H
37.8,20151118,Howard Dwight,8000,C,H
36.5,20151118,Lopez Brook,8000,C,A
33.6,20151118,Jefferson Al,6800,C,H
30.9,20151118,Pachulia Zaza,5600,C,A
30.8,20151118,Plumlee Mason,5400,C,A
29.9,20151118,Dieng Gorgui,3900,C,A
28.5,20151118,Ajinca Alexis,3500,C,A
26.8,20151118,Valanciunas Jonas,6100,C,A
23.4,20151118,Mahinmi Ian,4700,C,A
22.2,20151118,Koufos Kosta,3800,C,A
21.7,20151118,Horford Al,7800,C,H
20.8,20151118,Chandler Tyson,5500,C,H
20.2,20151118,Okafor Jahlil,6700,C,H
19.9,20151118,Hill Jordan,4800,C,A
19.9,20151118,Vucevic Nikola,7800,C,H
19.8,20151118,Hawes Spencer,3500,C,H
17.5,20151118,Len Alex,4000,C,H
15.5,20151118,Gobert Rudy,7700,C,H
15.2,20151118,Noah Joakim,4800,C,A
15.0,20151118,Johnson Amir,5200,C,H
14.7,20151118,Splitter Tiago,3500,C,H
12.8,20151118,Capela Clint,4400,C,H
12.6,20151118,Olynyk Kelly,3800,C,H
8.0,20151118,Bargnani Andrea,3500,C,A
6.0,20151118,Cauley-Stein Willie,4200,C,A
4.4,20151118,Biyombo Bismack,3900,C,A
4.4,20151118,Adams Steven,4400,C,H
4.2,20151118,Withey Jeff,3500,C,H
3.0,20151118,Dedmon Dewayne,4000,C,H
0.0,20151118,Felicio Cristiano,3500,C,A
0.0,20151118,Mejri Salah,3500,C,A
0.0,20151118,Zeller Tyler,3800,C,H
0.0,20151118,Asik Omer,3500,C,A
0.0,20151118,Bonner Matt,3500,C,H
0.0,20151118,Kaman Chris,3700,C,A
0.0,20151118,Tavares Walter,3500,C,H
0.0,20151118,Marjanovic Boban,3500,C,H
0.0,20151118,Whittington Shayne,3500,C,A
0.0,20151118,Nogueira Lucas,3500,C,A
0.0,20151118,Nurkic Jusuf,4000,C,A
0.0,20151118,Pekovic Nikola,4800,C,A
0.0,20151118,Perkins Kendrick,3500,C,A
0.0,20151118,Pleiss Tibor,3500,C,H
0.0,20151118,McGee JaVale,3700,C,A
0.0,20151118,Leonard Meyers,4400,C,A
58.2,20151119,Curry Stephen,11000,PG,A
54.8,20151119,Paul Chris,8900,PG,H
50.8,20151119,Rondo Rajon,7600,PG,A
46.0,20151119,Antetokounmpo Giannis,6900,SG,A
43.0,20151119,Wade Dwyane,6700,SG,H
29.6,20151119,Thompson Klay,6400,SG,A
28.1,20151119,Johnson Tyler,3800,PG,H
24.7,20151119,Dellavedova Matthew,4000,PG,H
23.7,20151119,Belinelli Marco,3800,SG,A
22.0,20151119,Crawford Jamal,4400,SG,H
21.9,20151119,Smith J.R.,5000,SG,H
19.2,20151119,Dragic Goran,5700,PG,H
19.1,20151119,Rivers Austin,3800,PG,H
18.7,20151119,McLemore Ben,3600,SG,A
15.7,20151119,Carter-Williams Michael,6600,PG,A
14.6,20151119,Cunningham Jared,3500,SG,H
12.7,20151119,Green Gerald,3500,SG,H
12.2,20151119,Bayless Jerryd,4400,PG,A
10.5,20151119,Collison Darren,5500,PG,A
9.7,20151119,Mayo O.J.,3800,SG,A
7.7,20151119,Vasquez Greivis,4200,PG,A
4.7,20151119,Clark Ian,3500,SG,A
2.7,20151119,Rush Brandon,3500,SG,A
0.0,20151119,Barbosa Leandro,3600,SG,A
0.0,20151119,Curry Seth,3500,SG,A
0.0,20151119,Stephenson Lance,3600,SG,H
0.0,20151119,Richardson Josh,3500,SG,H
0.0,20151119,Prigioni Pablo,3600,PG,H
0.0,20151119,Vaughn Rashad,3500,SG,A
0.0,20151119,Williams Maurice,6200,PG,H
0.0,20151119,Anderson James,3500,SG,A
0.0,20151119,Redick J.J.,4600,SG,H
0.0,20151119,Udrih Beno,3500,PG,H
0.0,20151119,Livingston Shaun,3500,PG,A
0.0,20151119,Wilcox C.J.,3500,SG,H
0.0,20151119,Ennis Tyler,3500,PG,A
43.2,20151119,Bosh Chris,7900,PF,H
42.8,20151119,James LeBron,10100,SF,H
42.7,20151119,Griffin Blake,9700,PF,H
41.5,20151119,Love Kevin,7800,PF,H
40.7,20151119,Green Draymond,7900,PF,A
31.4,20151119,Gay Rudy,7600,SF,A
29.9,20151119,Barnes Harrison,5100,SF,A
26.7,20151119,Thompson Tristan,5200,PF,H
23.2,20151119,Casspi Omri,4200,SF,A
22.3,20151119,Deng Luol,5300,SF,H
22.2,20151119,Middleton Khris,5600,SF,A
20.3,20151119,Iguodala Andre,4700,SF,A
20.1,20151119,Parker Jabari,5600,PF,A
18.4,20151119,Smith Josh,3900,PF,H
13.1,20151119,Pierce Paul,3700,SF,H
12.9,20151119,Johnson Wesley,3600,SF,H
11.8,20151119,McRoberts Josh,3500,PF,H
11.7,20151119,Stoudemire Amare,3900,PF,H
10.5,20151119,Jones James,3500,SF,H
10.5,20151119,Speights Marreese,3500,PF,A
9.7,20151119,Winslow Justise,3700,SF,H
6.5,20151119,Jefferson Richard,3500,SF,H
2.0,20151119,Henson John,4000,PF,A
1.2,20151119,Thompson Jason,4000,PF,A
1.2,20151119,Acy Quincy,3500,PF,A
0.0,20151119,Butler Caron,3500,SF,A
0.0,20151119,McAdoo James Michael,3500,PF,A
0.0,20151119,Copeland Chris,3500,SF,A
0.0,20151119,Mbah a Moute Luc,3500,SF,H
0.0,20151119,Haslem Udonis,3500,PF,H
0.0,20151119,Dawson Branden,3500,PF,H
0.0,20151119,Moreland Eric,3500,PF,A
0.0,20151119,Dukan Duje,3500,PF,A
0.0,20151119,Stokes Jarnell,3500,PF,H
0.0,20151119,Inglis Damien,3500,SF,A
30.1,20151119,Monroe Greg,7800,C,A
30.0,20151119,Whiteside Hassan,8600,C,H
23.5,20151119,Jordan DeAndre,7600,C,H
18.0,20151119,Cauley-Stein Willie,4200,C,A
16.3,20151119,Ezeli Festus,4300,C,A
13.4,20151119,Koufos Kosta,3800,C,A
12.9,20151119,Varejao Anderson,3500,C,H
6.2,20151119,Bogut Andrew,5200,C,A
2.7,20151119,O'Bryant Johnny,3500,C,A
1.0,20151119,Mozgov Timofey,4300,C,H
0.0,20151119,Kaun Sasha,3500,C,H
0.0,20151119,Cousins DeMarcus,10700,C,A
0.0,20151119,Plumlee Miles,3500,C,A
0.0,20151119,Aldrich Cole,3500,C,H
0.0,20151119,Andersen Chris,3500,C,H
61.2,20151120,Knight Brandon,7500,PG,A
59.9,20151120,Westbrook Russell,11700,PG,H
54.3,20151120,Butler Jimmy,8000,SG,A
45.2,20151120,Williams Deron,6300,PG,H
43.5,20151120,Lowry Kyle,8600,PG,A
41.1,20151120,Conley Mike,6700,PG,H
41.0,20151120,Curry Stephen,11000,PG,H
40.3,20151120,Lillard Damian,9000,PG,H
39.3,20151120,Smith Ishmael,5600,PG,H
39.1,20151120,Mudiay Emmanuel,5800,PG,H
38.7,20151120,Harden James,10300,SG,A
36.9,20151120,Walker Kemba,7400,PG,H
33.5,20151120,Jackson Reggie,7800,PG,A
31.7,20151120,Thomas Isaiah,7500,PG,H
29.7,20151120,Bledsoe Eric,8500,SG,A
29.3,20151120,Calderon Jose,4400,PG,A
28.6,20151120,Bradley Avery,5700,SG,H
28.0,20151120,Russell D'Angelo,5000,PG,H
25.8,20151120,Barton Will,5200,SG,H
25.5,20151120,Parker Tony,5200,PG,A
25.4,20151120,Paul Chris,8900,PG,A
24.9,20151120,McCollum C.J.,6500,SG,H
24.8,20151120,DeRozan DeMar,7800,SG,A
24.3,20151120,Waiters Dion,4500,SG,H
24.1,20151120,Holiday Jrue,5600,PG,H
24.1,20151120,Thompson Klay,6400,SG,H
24.1,20151120,Larkin Shane,4200,PG,A
23.9,20151120,Stauskas Nik,4000,SG,A
23.4,20151120,McConnell T.J.,5100,PG,A
23.3,20151120,Bryant Kobe,7400,SG,H
22.9,20151120,Hinrich Kirk,3700,SG,A
22.3,20151120,Clarkson Jordan,6000,PG,H
22.0,20151120,Burks Alec,5400,SG,A
21.7,20151120,Crawford Jamal,4400,SG,A
21.4,20151120,Harris Gary,4000,SG,H
21.3,20151120,Chalmers Mario,4400,PG,H
20.7,20151120,Rubio Ricky,7300,PG,H
20.6,20151120,Lamb Jeremy,4600,SG,H
20.6,20151120,LaVine Zach,5800,SG,H
20.3,20151120,Barea Jose,3600,PG,H
20.2,20151120,Lawson Ty,5600,PG,A
20.2,20151120,Joseph Cory,4400,PG,A
20.1,20151120,Green Danny,4200,SG,A
19.7,20151120,Mills Patty,3900,PG,A
19.2,20151120,Hood Rodney,4700,SG,A
18.4,20151120,Galloway Langston,4700,SG,A
18.2,20151120,Gordon Eric,6200,SG,H
17.9,20151120,Martin Kevin,4600,SG,H
17.6,20151120,Lin Jeremy,4700,PG,H
16.6,20151120,Allen Tony,4200,SG,H
15.9,20151120,Price Ronnie,3500,PG,A
15.4,20151120,Burke Trey,5000,PG,A
15.4,20151120,Smart Marcus,5500,PG,H
15.0,20151120,Moore E'Twaun,3500,PG,A
14.9,20151120,Afflalo Arron,4600,SG,A
14.9,20151120,Nelson Jameer,4700,PG,H
14.7,20151120,Rivers Austin,3800,PG,A
14.5,20151120,Williams Louis,4800,SG,H
14.4,20151120,Canaan Isaiah,4000,PG,A
14.3,20151120,Lee Courtney,3900,SG,H
14.2,20151120,Redick J.J.,4600,SG,A
14.2,20151120,Caldwell-Pope Kentavious,5000,SG,A
13.9,20151120,Jack Jarrett,6600,PG,A
12.7,20151120,Henderson Gerald,3800,SG,H
12.2,20151120,Dinwiddie Spencer,3500,PG,A
11.8,20151120,Grant Jerian,3600,PG,A
11.7,20151120,Matthews Wes,4900,SG,H
10.6,20151120,Thornton Marcus,4300,SG,A
10.1,20151120,Livingston Shaun,3500,PG,H
9.9,20151120,Neto Raul,3500,PG,A
9.2,20151120,Ross Terrence,3500,SG,A
9.0,20151120,Young Nick,3500,SG,H
8.7,20151120,Harris Devin,4100,SG,H
8.6,20151120,Snell Tony,3500,SG,A
8.6,20151120,Morrow Anthony,3500,SG,H
7.9,20151120,Roberson Andre,3600,SG,H
7.1,20151120,Terry Jason,3500,PG,A
7.0,20151120,Felton Raymond,3600,PG,H
6.9,20151120,Johnson Joe,6400,SG,A
6.5,20151120,Roberts Brian,3500,PG,H
6.3,20151120,Douglas Toney,3500,PG,H
5.5,20151120,Stephenson Lance,3600,SG,A
5.5,20151120,Crabbe Allen,3700,SG,H
5.0,20151120,Hunter R.J.,3500,SG,H
4.5,20151120,Barbosa Leandro,3600,SG,H
3.5,20151120,Brown Markel,3500,SG,A
3.2,20151120,Foye Randy,3500,SG,H
3.0,20151120,Ellington Wayne,3500,SG,A
3.0,20151120,Pressey Phil,3600,PG,A
2.7,20151120,Clark Ian,3500,SG,H
2.4,20151120,McCallum Ray,3500,PG,A
1.7,20151120,Booker Devin,3500,SG,A
1.2,20151120,Harrison Aaron,3500,PG,H
1.2,20151120,Simmons Jonathon,3500,SG,A
1.0,20151120,Augustin D.J.,3500,PG,H
0.0,20151120,Frazier Tim,3500,PG,H
0.0,20151120,Johnson Chris,3500,SG,A
0.0,20151120,Goodwin Archie,3500,PG,A
0.0,20151120,Daniels Troy,3500,SG,H
0.0,20151120,Smith Russ,3500,PG,H
0.0,20151120,Brooks Aaron,4000,PG,A
0.0,20151120,Payne Cameron,3500,PG,H
0.0,20151120,Blake Steve,3500,PG,A
0.0,20151120,Cole Norris,3500,PG,H
0.0,20151120,Connaughton Pat,3500,SG,H
0.0,20151120,Huertas Marcelo,3500,PG,H
0.0,20151120,Sloan Donald,3500,PG,A
0.0,20151120,Jones Tyus,3500,PG,H
0.0,20151120,Hilliard Darrun,3500,SG,A
0.0,20151120,Powell Norman,3500,SG,A
0.0,20151120,Miller Andre,3900,PG,H
0.0,20151120,Wright Delon,3500,PG,A
0.0,20151120,Prigioni Pablo,3600,PG,A
0.0,20151120,Ginobili Manu,4900,SG,A
0.0,20151120,Jenkins John,3600,SG,H
0.0,20151120,Rozier Terry,3500,PG,H
0.0,20151120,Beverley Patrick,3500,PG,A
0.0,20151120,Rush Brandon,3500,SG,H
0.0,20151120,Wilcox C.J.,3500,SG,A
0.0,20151120,Rose Derrick,7000,PG,A
0.0,20151120,Adams Jordan,3500,SG,H
0.0,20151120,Meeks Jodie,3600,SG,A
0.0,20151120,Marshall Kendall,3900,PG,A
-1.0,20151120,Vujacic Sasha,3500,SG,A
49.1,20151120,Davis Anthony,10800,PF,H
38.5,20151120,Mirotic Nikola,5400,SF,A
38.2,20151120,Aldridge LaMarcus,7700,PF,A
36.9,20151120,Griffin Blake,9700,PF,A
36.4,20151120,Anderson Ryan,6400,PF,H
36.0,20151120,Gallinari Danilo,6900,SF,H
35.5,20151120,Gasol Pau,7800,PF,A
35.4,20151120,Hayward Gordon,6500,SF,A
35.0,20151120,Leonard Kawhi,8600,SF,A
35.0,20151120,Davis Ed,4200,PF,H
34.9,20151120,Randle Julius,5500,PF,H
33.9,20151120,Aminu Al-Farouq,5800,SF,H
33.8,20151120,Nowitzki Dirk,6600,PF,H
33.5,20151120,Anthony Carmelo,9600,SF,A
33.3,20151120,Barnes Harrison,5100,SF,H
33.2,20151120,Morris Marcus,6000,SF,A
33.0,20151120,Crowder Jae,5200,SF,H
31.5,20151120,Young Thaddeus,6300,PF,A
30.2,20151120,Hollis-Jefferson Rondae,3500,SF,A
29.5,20151120,Wiggins Andrew,7200,SF,H
29.3,20151120,Ariza Trevor,6000,SF,A
28.5,20151120,Turner Evan,5200,SF,H
28.4,20151120,Barnes Matt,3500,SF,H
26.8,20151120,Williams Marvin,5000,PF,H
26.4,20151120,Carroll DeMarre,5900,SF,A
26.4,20151120,Favors Derrick,8300,PF,A
25.5,20151120,Teletovic Mirza,3500,PF,A
24.8,20151120,Noel Nerlens,6700,PF,A
24.3,20151120,Green Draymond,7900,PF,H
23.3,20151120,Powell Dwight,4500,PF,H
22.5,20151120,Grant Jerami,4400,PF,A
21.9,20151120,Patterson Patrick,3500,PF,A
21.7,20151120,Green Jeff,4300,SF,H
21.1,20151120,Kaminsky Frank,3600,PF,H
20.9,20151120,Hickson J.J.,4100,PF,H
20.5,20151120,Iguodala Andre,4700,SF,H
20.1,20151120,Lee David,4200,PF,H
19.3,20151120,Batum Nicolas,7000,SF,H
19.3,20151120,Sullinger Jared,6100,PF,H
18.9,20151120,Collison Nick,3500,PF,H
18.6,20151120,Smith Josh,3900,PF,A
18.5,20151120,Scola Luis,4400,PF,A
17.9,20151120,Johnson Stanley,3800,SF,A
17.3,20151120,Jones Terrence,5700,PF,A
17.2,20151120,Porzingis Kristaps,6000,PF,A
17.1,20151120,Thomas Lance,3500,SF,A
17.1,20151120,Covington Robert,5500,SF,A
17.0,20151120,Morris Markieff,5400,PF,A
16.8,20151120,Thompson Hollis,3800,SF,A
15.6,20151120,Carter Vince,3500,SF,H
15.0,20151120,Leuer Jon,3500,PF,A
15.0,20151120,Bass Brandon,3700,PF,H
14.8,20151120,Diaw Boris,3900,PF,A
14.6,20151120,Williams Derrick,3500,PF,A
13.8,20151120,Tucker P.J.,4400,SF,A
13.2,20151120,Robinson Thomas,3500,PF,A
13.1,20151120,Arthur Darrell,3500,PF,H
12.9,20151120,Faried Kenneth,6800,PF,H
12.4,20151120,Parsons Chandler,5100,SF,H
12.2,20151120,Ilyasova Ersan,4500,PF,A
12.1,20151120,Ibaka Serge,6900,PF,H
10.0,20151120,McDaniels K.J.,3500,SF,A
9.8,20151120,Johnson James,3500,SF,A
9.7,20151120,Hansbrough Tyler,3500,PF,H
9.4,20151120,West David,3900,PF,A
9.4,20151120,Booker Trevor,3700,PF,A
9.1,20151120,Johnson Wesley,3600,SF,A
9.0,20151120,Cunningham Dante,3800,PF,H
8.9,20151120,Anderson Kyle,3500,SF,A
8.8,20151120,Garnett Kevin,3700,PF,H
8.6,20151120,Sampson JaKarr,3500,SF,A
8.5,20151120,Green JaMychal,3700,PF,H
8.2,20151120,Bogdanovic Bojan,3900,SF,A
7.6,20151120,Vonleh Noah,3500,PF,H
7.5,20151120,Karasev Sergey,3500,SF,A
7.2,20151120,Gibson Taj,4400,PF,A
7.2,20151120,Gee Alonzo,3500,SF,H
5.9,20151120,Jerebko Jonas,3500,PF,H
5.8,20151120,Mbah a Moute Luc,3500,SF,A
5.4,20151120,Singler Kyle,3500,SF,H
5.4,20151120,Nance Larry,3500,PF,H
5.2,20151120,Peace Metta World,3600,SF,H
5.0,20151120,Seraphin Kevin,3800,PF,A
4.9,20151120,Prince Tayshaun,3500,SF,H
4.6,20151120,Payne Adreian,3500,PF,H
4.4,20151120,Tolliver Anthony,3500,PF,A
4.4,20151120,Alexander Cliff,3500,PF,H
4.2,20151120,McAdoo James Michael,3500,PF,H
4.2,20151120,McDermott Doug,3700,SF,A
3.4,20151120,Butler Rasual,3500,SF,A
3.0,20151120,Warren T.J.,4000,SF,A
3.0,20151120,Brewer Corey,3700,SF,A
2.6,20151120,Muhammad Shabazz,3500,SF,H
2.0,20151120,Wood Christian,3700,PF,A
1.2,20151120,Rudez Damjan,3500,SF,H
1.2,20151120,Ennis James,3500,SF,H
1.2,20151120,Harkless Maurice,3500,SF,H
0.0,20151120,Ingles Joe,3500,SF,A
0.0,20151120,Lyles Trey,3500,PF,A
0.0,20151120,Villanueva Charlie,3500,PF,H
0.0,20151120,Papanikolaou Kostas,3500,SF,H
0.0,20151120,Evans Jeremy,3500,PF,H
0.0,20151120,Lauvergne Joffrey,4000,PF,H
0.0,20151120,Zeller Cody,3800,PF,H
0.0,20151120,Thompson Jason,4000,PF,H
0.0,20151120,Weems Sonny,3500,SF,A
0.0,20151120,Portis Bobby,3500,PF,A
0.0,20151120,Anderson Justin,3500,SF,H
0.0,20151120,Millsap Elijah,3500,SF,A
0.0,20151120,Amundson Louis,3500,PF,A
0.0,20151120,Novak Steve,3500,SF,H
0.0,20151120,Bennett Anthony,3500,PF,A
0.0,20151120,Babbitt Luke,3600,SF,H
0.0,20151120,McGary Mitch,3500,PF,H
0.0,20151120,Bairstow Cameron,3500,PF,A
0.0,20151120,Speights Marreese,3500,PF,H
0.0,20151120,Randolph Zach,6900,PF,H
0.0,20151120,Miller Mike,3500,SF,H
0.0,20151120,Holmes Richaun,3700,PF,A
0.0,20151120,Pierce Paul,3700,SF,A
0.0,20151120,Kelly Ryan,3700,SF,H
0.0,20151120,Durant Kevin,10300,SF,H
0.0,20151120,Hairston P.J.,3500,SF,H
0.0,20151120,Montero Luis,3500,SF,H
0.0,20151120,Jefferson Cory,3500,PF,A
0.0,20151120,Martin Jarell,3500,PF,H
0.0,20151120,Bjelica Nemanja,4000,SF,H
0.0,20151120,Dekker Sam,3500,SF,A
0.0,20151120,Dunleavy Mike,4200,SF,A
0.0,20151120,Pondexter Quincy,3900,SF,H
0.0,20151120,Mickey Jordan,3500,PF,H
0.0,20151120,Motiejunas Donatas,6400,PF,A
0.0,20151120,Dawson Branden,3500,PF,A
0.0,20151120,Early Cleanthony,3500,SF,A
0.0,20151120,Chandler Wilson,6200,SF,H
0.0,20151120,Young James,3500,SF,H
0.0,20151120,Huestis Josh,3500,SF,H
-0.8,20151120,Harrell Montrezl,3500,PF,A
-1.0,20151120,Bullock Reggie,3500,SF,A
52.0,20151120,Jefferson Al,6900,C,H
51.7,20151120,Gasol Marc,7500,C,H
38.9,20151120,Towns Karl-Anthony,7100,C,H
38.4,20151120,Pachulia Zaza,5700,C,H
36.2,20151120,Drummond Andre,10100,C,A
35.5,20151120,Howard Dwight,8100,C,A
34.5,20151120,Jordan DeAndre,7600,C,A
34.5,20151120,Plumlee Mason,5500,C,H
28.9,20151120,Gobert Rudy,7400,C,A
25.1,20151120,Kanter Enes,6300,C,H
24.7,20151120,Baynes Aron,3500,C,A
23.4,20151120,Lopez Brook,8200,C,A
23.3,20151120,Ezeli Festus,4300,C,H
23.1,20151120,Hibbert Roy,5400,C,H
20.5,20151120,Olynyk Kelly,3700,C,H
19.4,20151120,Johnson Amir,5100,C,H
18.4,20151120,Lopez Robin,4400,C,A
18.4,20151120,Okafor Jahlil,6500,C,A
17.8,20151120,Len Alex,4000,C,A
17.8,20151120,Bogut Andrew,5200,C,H
15.6,20151120,Adams Steven,4100,C,H
14.8,20151120,Dieng Gorgui,4100,C,H
14.3,20151120,Jokic Nikola,4100,C,H
13.0,20151120,Duncan Tim,7100,C,A
12.3,20151120,Zeller Tyler,3800,C,H
11.6,20151120,Ajinca Alexis,3700,C,H
11.4,20151120,Capela Clint,4300,C,A
11.0,20151120,Hawes Spencer,3700,C,H
8.9,20151120,Bargnani Andrea,3500,C,A
8.6,20151120,Valanciunas Jonas,6000,C,A
8.4,20151120,Asik Omer,3500,C,H
7.8,20151120,Biyombo Bismack,3500,C,A
6.4,20151120,Noah Joakim,4700,C,A
5.8,20151120,Chandler Tyson,5400,C,A
1.5,20151120,O'Quinn Kyle,3800,C,A
1.0,20151120,Marjanovic Boban,3500,C,A
0.0,20151120,Withey Jeff,3500,C,A
0.0,20151120,Felicio Cristiano,3500,C,A
0.0,20151120,Anthony Joel,3500,C,A
0.0,20151120,Mejri Salah,3500,C,H
0.0,20151120,Aldrich Cole,3500,C,A
0.0,20151120,Wright Brandan,3700,C,H
0.0,20151120,Kaman Chris,3700,C,H
0.0,20151120,Black Tarik,3500,C,H
0.0,20151120,Nurkic Jusuf,4000,C,H
0.0,20151120,Pekovic Nikola,4800,C,H
0.0,20151120,Sacre Robert,3500,C,H
0.0,20151120,Perkins Kendrick,3500,C,H
0.0,20151120,Pleiss Tibor,3500,C,A
0.0,20151120,Bonner Matt,3500,C,A
0.0,20151120,McGee JaVale,3700,C,H
0.0,20151120,Leonard Meyers,4400,C,H
54.4,20151121,Harden James,10300,SG,H
48.4,20151121,Wade Dwyane,7000,SG,H
34.3,20151121,Sessions Ramon,3900,PG,A
33.1,20151121,Jackson Reggie,7800,PG,H
32.1,20151121,Conley Mike,6700,PG,A
28.5,20151121,Ellis Monta,6700,SG,H
26.7,20151121,Afflalo Arron,4600,SG,A
25.7,20151121,Parker Tony,5200,PG,H
25.0,20151121,Canaan Isaiah,4000,PG,A
24.9,20151121,Smith J.R.,5000,SG,H
23.8,20151121,Ginobili Manu,4900,SG,H
23.5,20151121,Calderon Jose,4400,PG,A
23.2,20151121,Teague Jeff,7200,PG,A
23.0,20151121,Antetokounmpo Giannis,7200,SG,A
22.9,20151121,Wall John,9100,PG,A
22.6,20151121,Galloway Langston,4700,SG,A
20.9,20151121,Dellavedova Matthew,4100,PG,H
20.7,20151121,Caldwell-Pope Kentavious,5000,SG,H
19.9,20151121,Stuckey Rodney,4700,SG,H
19.4,20151121,Dragic Goran,5600,PG,H
18.5,20151121,McConnell T.J.,5100,PG,A
17.2,20151121,Lee Courtney,3900,SG,A
16.5,20151121,Temple Garrett,3600,PG,A
15.4,20151121,Chalmers Mario,4400,PG,A
14.8,20151121,Cunningham Jared,3500,SG,H
14.5,20151121,Terry Jason,3500,PG,H
14.4,20151121,Schroder Dennis,5100,PG,A
14.2,20151121,Stauskas Nik,4000,SG,A
13.6,20151121,Green Danny,4200,SG,H
13.4,20151121,Thornton Marcus,4300,SG,H
12.7,20151121,Korver Kyle,4800,SG,A
11.9,20151121,Mayo O.J.,3700,SG,A
10.2,20151121,Beal Bradley,7300,SG,A
10.2,20151121,Holiday Justin,3500,SG,A
10.2,20151121,Dinwiddie Spencer,3500,PG,H
10.1,20151121,Carter-Williams Michael,6400,PG,A
9.7,20151121,Vaughn Rashad,3500,SG,A
9.2,20151121,Green Gerald,3500,SG,H
8.4,20151121,Allen Tony,4200,SG,A
8.4,20151121,Bayless Jerryd,4300,PG,A
8.3,20151121,Patterson Lamar,3600,SG,A
8.3,20151121,Neal Gary,3500,SG,A
7.0,20151121,Mack Shelvin,3600,PG,A
7.0,20151121,Grant Jerian,3600,PG,A
5.9,20151121,Mills Patty,3900,PG,H
5.7,20151121,Johnson Tyler,4000,PG,H
5.7,20151121,Vasquez Greivis,4000,PG,A
2.2,20151121,Udrih Beno,3500,PG,H
2.0,20151121,Hill Solomon,3500,SG,H
1.4,20151121,Lawson Ty,5600,PG,H
0.0,20151121,McCallum Ray,3500,PG,H
0.0,20151121,Hilliard Darrun,3500,SG,H
0.0,20151121,Hardaway Jr. Tim,3900,SG,A
0.0,20151121,Pressey Phil,3600,PG,A
0.0,20151121,Harris Joe,3500,SG,H
0.0,20151121,Williams Maurice,6200,PG,H
0.0,20151121,Hill George,6300,PG,H
0.0,20151121,Vujacic Sasha,3500,SG,A
0.0,20151121,Blake Steve,3500,PG,H
0.0,20151121,Smith Russ,3500,PG,A
0.0,20151121,Young Joseph,3500,SG,H
0.0,20151121,Beverley Patrick,3500,PG,H
0.0,20151121,Ennis Tyler,3500,PG,A
0.0,20151121,Adams Jordan,3500,SG,A
0.0,20151121,Simmons Jonathon,3500,SG,H
0.0,20151121,Bazemore Kent,5100,SG,A
0.0,20151121,Meeks Jodie,3600,SG,H
0.0,20151121,Anderson Alan,3500,SG,A
0.0,20151121,Marshall Kendall,3900,PG,A
-1.0,20151121,Richardson Josh,3500,SG,H
54.8,20151121,Porzingis Kristaps,6000,PF,A
45.2,20151121,James LeBron,10100,SF,H
43.7,20151121,Millsap Paul,8500,PF,A
42.2,20151121,Love Kevin,7900,PF,H
39.9,20151121,George Paul,9500,SF,H
37.7,20151121,Thompson Tristan,5300,PF,H
33.9,20151121,Leonard Kawhi,8600,SF,H
33.8,20151121,Morris Marcus,6000,SF,H
33.7,20151121,Bosh Chris,8100,PF,H
33.2,20151121,Covington Robert,5500,SF,A
31.4,20151121,Hilario Nene,4100,PF,A
29.8,20151121,Jones Terrence,5700,PF,H
28.7,20151121,Miles C.J.,4800,SF,H
27.5,20151121,Porter Otto,5700,SF,A
26.1,20151121,Allen Lavoy,3800,PF,H
26.0,20151121,Ilyasova Ersan,4500,PF,H
24.6,20151121,Noel Nerlens,6700,PF,A
22.5,20151121,Sefolosha Thabo,3800,SF,A
20.6,20151121,Barnes Matt,3500,SF,A
20.3,20151121,Parker Jabari,5500,PF,A
20.0,20151121,Robinson III Glenn,3500,SF,H
19.5,20151121,Ariza Trevor,6000,SF,H
18.7,20151121,Grant Jerami,4400,PF,A
18.7,20151121,Budinger Chase,3700,SF,H
18.2,20151121,Anderson Kyle,3500,SF,H
18.2,20151121,Anthony Carmelo,9600,SF,A
17.5,20151121,Green JaMychal,3700,PF,A
17.2,20151121,Deng Luol,5300,SF,H
16.9,20151121,Middleton Khris,5600,SF,A
16.9,20151121,Green Jeff,4300,SF,A
15.6,20151121,Thomas Lance,3500,SF,A
15.5,20151121,Winslow Justise,3600,SF,H
14.7,20151121,Jefferson Richard,3500,SF,H
14.5,20151121,West David,3900,PF,H
11.9,20151121,Brewer Corey,3700,SF,H
11.4,20151121,Muscala Mike,3500,PF,A
11.2,20151121,Dudley Jared,3700,SF,A
10.9,20151121,McRoberts Josh,3500,PF,H
10.8,20151121,Carter Vince,3500,SF,A
10.8,20151121,Williams Derrick,3500,PF,A
10.1,20151121,Henson John,3700,PF,A
9.2,20151121,Jones James,3500,SF,H
8.2,20151121,Harrell Montrezl,3500,PF,H
7.3,20151121,Thompson Hollis,3800,SF,A
7.1,20151121,Seraphin Kevin,3800,PF,A
6.7,20151121,Scott Mike,3500,SF,A
5.4,20151121,Diaw Boris,3900,PF,H
5.4,20151121,Sampson JaKarr,3500,SF,A
5.0,20151121,Humphries Kris,4000,PF,A
3.5,20151121,Johnson Stanley,3800,SF,H
3.0,20151121,Copeland Chris,3500,SF,A
